transaction_id,transaction_date,vendor_id,amount,transaction_type,payment_mode,reference_number,approved_by,approval_status,amount_zscore,duplicate_flag,approval_flag,amount_anomaly_flag,audit_risk_flag,vendor_name,vendor_risk_rating,month
594,2025-10-01,24,172679,Invoice,RTGS,56162992-9024-4195-a078-513404e1169b,35,Pending,0.2675294264044273,False,True,False,True,Cherry Ltd,Low,2025-10
595,2025-03-27,69,234204,Invoice,RTGS,307d811c-f605-45ed-8ee8-3c63887c3837,19,Approved,0.9943439404942864,False,False,False,False,Bryant-Williams,Low,2025-03
596,2025-10-21,61,76196,Invoice,UPI,89d4c5f5-9634-43b7-af95-14837bd44b2c,43,Approved,-0.872255128864681,False,False,False,False,Hartman LLC,Medium,2025-10
597,2025-02-25,61,118711,Invoice,UPI,44db4f93-0a1d-4eaa-a687-3c1e6cc2f327,24,Approved,-0.3700118283115666,False,False,False,False,Hartman LLC,Medium,2025-02
598,2025-06-25,98,73798,Invoice,NEFT,6213b0c5-a5a2-4879-aca3-1b3cead254de,21,Rejected,-0.9005834702671595,False,True,False,True,Pope-Cuevas,Low,2025-06
599,2025-08-13,4,57691,Payment,NEFT,b578021d-fa2d-4b81-bfd7-d40a61c15d03,14,Approved,-1.0908606157924805,False,False,False,False,Pierce PLC,Low,2025-08
600,2025-02-23,11,298052,Payment,UPI,37e8dec7-026c-4243-bb37-c8de5482e24e,18,Approved,1.7486007969852957,False,False,False,False,"Hughes, Gomez and Frank",Low,2025-02
601,2025-01-31,75,227123,Invoice,UPI,e76f1134-af59-4eaa-b397-0db3737dcb1d,41,Approved,0.9106938214488532,False,False,False,False,"Bauer, Oconnell and Schmidt",High,2025-01
602,2025-01-29,89,89425,Payment,UPI,67230745-af8a-4af7-9f71-a76470fc3f48,1,Approved,-0.7159767183503414,False,False,False,False,Lawson-Mccoy,Low,2025-01
603,2025-12-14,4,44104,Invoice,RTGS,f7e19de5-0ad3-4b28-a79a-2b241738556d,22,Approved,-1.2513681948731614,False,False,False,False,Pierce PLC,Low,2025-12
604,2025-08-20,81,64821,Payment,RTGS,c1a66052-e5b9-4e3c-af15-311c3e1b6c0f,20,Approved,-1.0066316440661789,False,False,False,False,"Parker, Pope and Dominguez",Low,2025-08
605,2024-12-23,33,208834,Invoice,UPI,c31a2e91-152c-4201-88b1-f2062ee7a727,12,Approved,0.6946400116448802,False,False,False,False,"Robertson, Washington and Walker",Low,2024-12
606,2025-01-07,20,248877,Invoice,RTGS,cf682e61-face-467b-8506-6aa5dbb481a5,30,Pending,1.1676807851142057,False,True,False,True,"Miller, Torres and Mendez",Low,2025-01
607,2025-05-29,66,227128,Payment,RTGS,3f227651-7509-421f-abf2-d111cb0f043a,36,Approved,0.9107528880489416,False,False,False,False,Moore-Fitzgerald,Low,2025-05
608,2025-02-14,75,291663,Payment,UPI,a4e78bdf-b73b-4a38-b46f-1a6bd1f05fb2,22,Approved,1.6731254953921204,False,False,False,False,"Bauer, Oconnell and Schmidt",High,2025-02
609,2025-04-12,29,103000,Payment,UPI,53b70b3c-8903-4458-a817-501a3c76960d,16,Approved,-0.5556108991098726,False,False,False,False,"Navarro, Lewis and Rogers",Medium,2025-04
610,2025-12-02,7,110686,Payment,UPI,640ac9d3-38d6-45a1-895f-85032e5cc1ad,9,Rejected,-0.4648137214537221,False,True,False,True,Ferguson LLC,Low,2025-12
611,2025-05-15,84,178860,Payment,NEFT,cb1ec3e9-7ab4-47e8-9e33-e7139d301d14,47,Approved,0.340547557433918,False,False,False,False,Clark-Romero,Low,2025-05
612,2025-01-02,57,192655,Invoice,UPI,5df8675e-bf75-4bf4-a2a0-7f1dcaa22c89,30,Approved,0.5035123070782839,False,False,False,False,"Fox, Soto and Robertson",Medium,2025-01
613,2025-02-13,53,10750,Payment,NEFT,b318fdf3-b803-4390-8959-37297faa0cc9,17,Pending,-1.6453896707439972,False,True,False,True,"Lambert, Schwartz and Newman",Medium,2025-02
614,2025-03-29,94,96036,Invoice,RTGS,47b23b52-e836-480f-8f99-1858eea3078b,11,Approved,-0.6378788597132335,False,False,False,False,Taylor-Ware,Low,2025-03
615,2025-09-03,71,122305,Payment,UPI,d11371e7-e1b3-4275-9d8b-dadaf7443cb9,20,Approved,-0.3275547561679021,False,False,False,False,Jones Ltd,Medium,2025-09
616,2025-09-14,88,116497,Payment,UPI,b60afde7-add4-43de-85c5-7c05d4895578,37,Approved,-0.3961665188307856,False,False,False,False,Moon and Sons,Low,2025-09
617,2025-11-20,37,70149,Invoice,UPI,301bcb39-2b4e-47db-911a-9979fe771c3a,40,Approved,-0.943690275011798,False,False,False,False,"Miller, Robinson and Curtis",Medium,2025-11
618,2025-11-29,64,292623,Invoice,RTGS,ddf4157a-b5bc-47a7-ac2d-bb89bc8423ac,10,Approved,1.684466282609126,False,False,False,False,English and Sons,Low,2025-11
619,2025-01-06,49,258347,Invoice,NEFT,d972bbac-9041-4599-ae50-ee9de9524057,32,Rejected,1.2795529256819578,False,True,False,True,"Wilson, Hale and Allen",High,2025-01
620,2025-01-15,26,278493,Payment,UPI,830657e7-6a26-4e64-b700-09a25a1d76c4,18,Approved,1.5175440707588257,False,False,False,False,Brown-Salas,Low,2025-01
621,2025-12-10,88,82694,Payment,UPI,a4792c64-d4b6-44dc-a3a7-162e2c1c8bed,22,Approved,-0.7954921753895748,False,False,False,False,Moon and Sons,Low,2025-12
622,2025-07-10,11,236387,Payment,RTGS,bec8cef4-5d32-481e-923c-4040a8e5bd1d,5,Approved,1.0201324180929563,False,False,False,False,"Hughes, Gomez and Frank",Low,2025-07
623,2025-03-02,10,71983,Payment,RTGS,a6b0215a-3b7b-4d35-b6a2-facae40c95b0,24,Approved,-0.9220246460993105,False,False,False,False,Young LLC,Low,2025-03
624,2025-07-23,60,182597,Invoice,NEFT,cb5bc239-84b1-4bdb-b112-39d3c96ec691,1,Approved,0.3846939343401156,False,False,False,False,Thompson PLC,Low,2025-07
625,2025-02-05,95,257084,Payment,RTGS,fdf1513a-339a-4186-b166-ceabeca1aa48,9,Approved,1.264632702499585,False,False,False,False,Fox-Turner,High,2025-02
626,2025-02-25,89,78616,Invoice,RTGS,adcf4526-c823-415c-a168-1ac019ab4ed0,15,Approved,-0.843666894421813,False,False,False,False,Lawson-Mccoy,Low,2025-02
627,2025-05-28,39,242068,Invoice,NEFT,1d4a1759-f60a-45db-a9c8-a48dad0553c2,40,Approved,1.08724388911359,False,False,False,False,Larson Inc,Low,2025-05
628,2025-06-20,91,241500,Payment,NEFT,752cba35-9c45-4ad1-a246-8634d4b0e5b7,16,Approved,1.0805339233435285,False,False,False,False,Davis PLC,High,2025-06
629,2025-01-06,76,119091,Payment,UPI,3ce891b4-bc31-4d05-a3b6-f135f12e31ff,7,Approved,-0.3655227667048352,False,False,False,False,"Gordon, Hawkins and Schaefer",Low,2025-01
630,2025-11-23,48,290713,Payment,UPI,f973b673-acb5-44e5-9831-c8e9a3961f25,39,Approved,1.661902841375292,False,False,False,False,"Mills, Gallegos and Ibarra",Low,2025-11
631,2025-11-28,89,248935,Payment,NEFT,6731654f-4ce5-442d-8050-779f90eb653d,45,Rejected,1.1683659576752328,False,True,False,True,Lawson-Mccoy,Low,2025-11
632,2025-07-29,6,149972,Invoice,RTGS,70ab281e-1c7e-48e5-a4bb-d79090361cfe,14,Approved,-0.0007156312378064,False,False,False,False,Johnson Ltd,Low,2025-07
633,2025-08-01,4,93059,Invoice,NEFT,648b186a-f91f-4b8c-b5c2-78657ce92b37,13,Approved,-0.6730471134059683,False,False,False,False,Pierce PLC,Low,2025-08
634,2025-05-11,63,86972,Payment,UPI,9e544509-4ec9-428d-ba92-4ef38384f0ec,28,Approved,-0.744954792353794,False,False,False,False,"Williams, Smith and Hardy",Medium,2025-05
635,2025-06-07,98,275741,Payment,NEFT,47efee6a-79c7-4f86-84a8-174c9e5133ba,38,Rejected,1.4850338140700767,False,True,False,True,Pope-Cuevas,Low,2025-06
636,2025-07-17,72,248896,Payment,RTGS,b182e934-63a2-4e34-a8a2-6f3b2dccf8f8,32,Approved,1.1679052381945418,False,False,False,False,Baker-Maldonado,Low,2025-07
637,2025-05-10,3,281223,Invoice,NEFT,b4d03c8b-ab03-4e6c-af14-9eb5f79fb90a,31,Approved,1.5497944344071852,False,False,False,False,"Hale, Rush and Smith",Low,2025-05
638,2025-06-20,69,155872,Invoice,NEFT,7648419e-54fc-49f3-ac56-eccd6bf7ac3d,31,Approved,0.0689829568667066,False,False,False,False,Bryant-Williams,Low,2025-06
639,2025-04-16,84,156014,Invoice,RTGS,e7a22f62-7e4d-469b-88e3-c505dc4c81b0,4,Approved,0.070660448309222,False,False,False,False,Clark-Romero,Low,2025-04
640,2025-10-01,42,209720,Payment,NEFT,af571ba7-ed5a-4c33-a136-e4cbfca27bc7,17,Approved,0.7051066131805749,False,False,False,False,Dickerson-Reed,Low,2025-10
641,2025-08-28,97,74504,Invoice,NEFT,54a98455-2273-4647-9519-2b00d9b0ca2d,17,Approved,-0.8922432663346532,False,False,False,False,"Rodriguez, Mendez and Flowers",Low,2025-08
642,2025-07-13,72,76386,Invoice,UPI,5ec66e6b-8c80-4129-8484-d4fe95fb407f,46,Approved,-0.8700105980613153,False,False,False,False,Baker-Maldonado,Low,2025-07
643,2025-01-10,59,202742,Invoice,NEFT,61b474bd-d327-4551-93e8-461b568d5cf5,39,Approved,0.6226732660969659,False,False,False,False,Gonzalez LLC,Low,2025-01
644,2025-06-16,28,87806,Payment,RTGS,25f38ebb-6ff0-425d-bbb7-ecd11f5d5b80,18,Approved,-0.7351024834590205,False,False,False,False,"Williamson, Mendez and Morgan",Low,2025-06
645,2025-02-25,30,202478,Invoice,RTGS,c61898c3-0a81-498a-8d9e-f213ae612be9,29,Approved,0.6195545496122894,False,False,False,False,Owens LLC,High,2025-02
646,2025-10-13,82,237204,Invoice,NEFT,f3188c86-97e0-43be-8c4a-bca4627a5406,30,Approved,1.0297839005474287,False,False,False,False,"Baker, White and Brown",High,2025-10
647,2025-01-16,55,248154,Payment,UPI,1b17b518-060e-4363-b0ec-0b9dda4f1818,9,Approved,1.1591397547413982,False,False,False,False,Strickland-Lam,Medium,2025-01
648,2025-01-05,95,126757,Invoice,NEFT,963e776e-e8fa-4006-bb86-ce93f549c1e1,9,Pending,-0.274961855449039,False,True,False,True,Fox-Turner,High,2025-01
649,2025-09-10,1,280553,Payment,NEFT,db801efb-b901-4654-bcd0-2a9a53ebccfb,32,Approved,1.5418795099953169,False,False,False,False,Clarke-Carlson,Medium,2025-09
650,2025-12-15,97,286836,Payment,NEFT,ade9e851-93a3-4326-9d29-32d20d7573e5,8,Approved,1.6161025996666143,False,False,False,False,"Rodriguez, Mendez and Flowers",Low,2025-12
651,2025-02-14,62,297107,Invoice,UPI,84d78629-c4b9-40ef-a3d8-da25eb4463d3,40,Approved,1.7374372095685555,False,False,False,False,Velasquez-Bartlett,Medium,2025-02
652,2025-06-07,11,118502,Invoice,NEFT,2b518d46-d1f9-454e-9f07-77780af6050c,32,Approved,-0.3724808121952688,False,False,False,False,"Hughes, Gomez and Frank",Low,2025-06
653,2025-10-15,85,295198,Payment,RTGS,a643e87e-2fbb-4660-a797-17f51e3da2e9,22,Approved,1.7148855816547397,False,False,False,False,"Williams, Malone and Villa",Low,2025-10
654,2025-01-22,37,161140,Payment,UPI,cb4f0f78-1542-4d03-bc78-6b6a5764e54a,8,Approved,0.1312155267200244,False,False,False,False,"Miller, Robinson and Curtis",Medium,2025-01
655,2025-06-20,99,18682,Invoice,NEFT,c9d56a11-5289-428f-8acf-64a01dffc84c,21,Rejected,-1.5516864163634891,False,True,False,True,Wheeler Inc,Medium,2025-06
656,2024-12-24,63,46830,Payment,UPI,d974655a-a33f-4853-abd4-660031113011,17,Approved,-1.219165084504873,False,False,False,False,"Williams, Smith and Hardy",Medium,2024-12
657,2025-02-22,56,197485,Payment,RTGS,312a1085-a907-48de-b833-ee1bb4069994,38,Pending,0.5605706427638429,False,True,False,True,"Reynolds, Smith and Anderson",High,2025-02
658,2025-02-20,68,213547,Payment,NEFT,28374040-127f-40d4-a28e-409cbdcba359,32,Approved,0.7503161888883666,False,False,False,False,"Morris, Dennis and Ramirez",Low,2025-02
659,2025-10-04,100,43134,Payment,RTGS,7a14708a-8fd5-45fa-978b-0d1188058f56,19,Approved,-1.262827115290344,False,False,False,False,"Freeman, Washington and Gallegos",Low,2025-10
660,2025-02-16,99,191093,Payment,UPI,72fb60aa-32e3-41e1-8e09-b60a392db16f,28,Approved,0.4850599012106145,False,False,False,False,Wheeler Inc,Medium,2025-02
661,2025-04-21,82,261446,Payment,RTGS,c0df5bb2-9fee-4891-a3a2-d81119f85174,4,Approved,1.3161624044168538,False,False,False,False,"Baker, White and Brown",High,2025-04
662,2025-06-04,27,218175,Payment,UPI,b40d6a03-9468-4396-8a8b-0fec9059b927,24,Approved,0.8049882339303475,False,False,False,False,Mcdonald LLC,Low,2025-06
663,2025-06-23,25,110982,Payment,UPI,d93aede3-a20b-44ae-9788-e22ad32a4396,24,Approved,-0.4613169787284787,False,False,False,False,"Lewis, Cook and Johnson",Medium,2025-06
664,2025-11-30,73,243483,Payment,RTGS,5e14de55-d9fe-43ff-a4dd-0d7fa615a73b,19,Pending,1.1039597369386556,False,True,False,True,"Mathews, Gutierrez and Miller",Low,2025-11
665,2025-01-07,5,223306,Payment,UPI,31d0d4ed-39dc-4e71-b51c-11bd9f1b73be,16,Approved,0.8656023789412385,False,False,False,False,Williams-Jackson,Low,2025-01
666,2025-10-12,35,197971,Invoice,NEFT,3b9e35dc-f26a-4512-9393-aa6b7b53c328,44,Approved,0.566311916292452,False,False,False,False,Collins-Salazar,Low,2025-10
667,2025-11-26,34,234334,Invoice,RTGS,23e284ee-38bc-4206-83aa-c4c2011b96bb,20,Approved,0.9958796720965892,False,False,False,False,"Yu, Nelson and Martinez",High,2025-11
668,2025-05-12,4,156638,Payment,UPI,8d522e0e-70bb-4982-87a7-8363d2e2e108,48,Approved,0.0780319600002756,False,False,False,False,Pierce PLC,Low,2025-05
669,2025-08-07,89,271909,Invoice,RTGS,53a73968-d1da-44f8-b158-15895fa3bcef,21,Approved,1.4397651717621962,False,False,False,False,Lawson-Mccoy,Low,2025-08
670,2025-10-28,49,82525,Invoice,RTGS,fb15d4fa-8199-41d1-a43e-a275ef8cd326,33,Approved,-0.7974886264725686,False,False,False,False,"Wilson, Hale and Allen",High,2025-10
671,2025-01-11,15,70785,Payment,UPI,6c7de704-41a7-4d67-9327-5312d7d52fc6,46,Approved,-0.936177003480532,False,False,False,False,Williams-Green,High,2025-01
672,2025-05-12,88,30464,Payment,NEFT,65decd60-4107-4ffc-a505-445426de127d,6,Pending,-1.4125018799147817,False,True,False,True,Moon and Sons,Low,2025-05
673,2025-03-11,47,177502,Payment,UPI,154e806c-2a71-4d66-ae30-68d203b54f7c,18,Approved,0.3245050688498623,False,False,False,False,Wong and Sons,Medium,2025-03
674,2025-08-15,99,211486,Payment,UPI,2b2a98af-127a-45da-9cac-b9be77b9512d,40,Approved,0.7259689363318579,False,False,False,False,Wheeler Inc,Medium,2025-08
675,2025-08-14,89,143419,Invoice,UPI,b0565322-542f-412e-9326-98e8a9e7de5f,11,Pending,-0.0781283173138869,False,True,False,True,Lawson-Mccoy,Low,2025-08
676,2025-08-20,5,248767,Invoice,NEFT,37dc2a94-54bb-4c7d-84eb-e2c3556b70d7,38,Approved,1.1663813199122568,False,False,False,False,Williams-Jackson,Low,2025-08
677,2025-02-06,73,297410,Payment,RTGS,c625674b-5b68-4606-af62-066df60dd579,1,Approved,1.741016645533923,False,False,False,False,"Mathews, Gutierrez and Miller",Low,2025-02
678,2025-11-13,51,117669,Invoice,UPI,641de2a3-b281-41f6-a5f2-40adcd2abbe6,26,Approved,-0.3823213077700246,False,False,False,False,Moore-George,High,2025-11
679,2025-02-24,72,126724,Payment,RTGS,32d5d060-b233-4cbc-8736-0b8854cb8f99,30,Approved,-0.2753516950096236,False,False,False,False,Baker-Maldonado,Low,2025-02
680,2025-04-03,95,298561,Invoice,UPI,1d329837-11a2-4680-a4d8-ec3093121d8a,34,Approved,1.7546137768743122,False,False,False,False,Fox-Turner,High,2025-04
681,2025-03-17,52,126688,Payment,NEFT,bb778ca7-50d4-4f2f-a96e-f0b5211dbc68,22,Approved,-0.2757769745302613,False,False,False,False,Williams PLC,Medium,2025-03
682,2025-08-24,1,221896,Invoice,UPI,aef85e10-e60a-4ea5-bac0-bbe3d889cae2,42,Approved,0.8489455977162615,False,False,False,False,Clarke-Carlson,Medium,2025-08
683,2025-03-26,21,272598,Invoice,RTGS,a896bcbf-b5c9-4087-a48f-b0e6c6e6e07b,38,Pending,1.4479045492544012,False,True,False,True,Marshall PLC,Low,2025-03
684,2025-09-03,80,52111,Payment,UPI,78597a89-70d2-4ae5-91de-b659789558b7,17,Approved,-1.1567789414913248,False,False,False,False,Barker and Sons,Medium,2025-09
685,2025-02-14,90,133652,Invoice,RTGS,7c34c869-72cf-4913-b914-2f2f11712688,17,Approved,-0.1935090139269004,False,False,False,False,"Solomon, Charles and Tyler",Low,2025-02
686,2025-06-15,45,66602,Payment,RTGS,8f1abc64-a6af-44d9-850f-612a6a11ae01,47,Approved,-0.98559212111463,False,False,False,False,Maddox-Green,High,2025-06
687,2025-06-07,15,70333,Invoice,UPI,4736138e-cc7e-4cec-80fa-7dfa88484a61,13,Approved,-0.9415166241285388,False,False,False,False,Williams-Green,High,2025-06
688,2025-05-21,35,145347,Payment,NEFT,cbc40a01-98c6-4ebb-9d9a-d728d6e701fd,22,Approved,-0.0553522363197341,False,False,False,False,Collins-Salazar,Low,2025-05
689,2025-06-12,23,289697,Invoice,NEFT,c2987d4d-6a4a-4ffa-aa0c-200cec2bf9ce,26,Approved,1.6499005082372944,False,False,False,False,Adams-Patel,Medium,2025-06
690,2025-03-20,70,166215,Payment,RTGS,b9f15ebc-0da2-4dfc-8b9f-5b1f1e10b44d,4,Approved,0.1911681258099234,False,False,False,False,Gaines-Marshall,Low,2025-03
691,2025-06-24,14,63829,Invoice,UPI,1cbed8eb-dc48-4609-83cf-9da0dd740de8,44,Approved,-1.0183504575237512,False,False,False,False,"Fields, Calhoun and Robertson",High,2025-06
692,2024-12-25,19,58822,Invoice,UPI,feab3670-30fd-494f-9914-7ee267b43292,44,Approved,-1.0774997508524455,False,False,False,False,Williams-Miller,Medium,2024-12
693,2025-08-02,35,228122,Payment,UPI,45b61f52-94b6-4bc7-9468-3b712c8f6614,32,Pending,0.9224953281465494,False,True,False,True,Collins-Salazar,Low,2025-08
694,2025-06-27,44,67780,Invoice,NEFT,4ca2c2b7-645e-4c8c-b7d4-87fbb9aef1f6,7,Approved,-0.9716760301337628,False,False,False,False,Dorsey Inc,Low,2025-06
695,2025-05-20,65,105706,Payment,NEFT,cc54791b-f99e-4e0c-99f9-1944c4b3a736,6,Approved,-0.5236440551419383,False,False,False,False,Jones Group,Medium,2025-05
696,2025-08-07,14,105260,Payment,UPI,e51e0a56-131d-41ea-81a9-bfea941e8445,47,Approved,-0.5289127958698387,False,False,False,False,"Fields, Calhoun and Robertson",High,2025-08
697,2025-08-09,40,140899,Payment,RTGS,2a928219-1562-4173-b26e-039c53379d8a,4,Approved,-0.1078978837585264,False,False,False,False,"Wyatt, Hunt and Smith",Medium,2025-08
698,2025-04-14,28,253044,Payment,UPI,d83b3b5e-3b01-4122-b16d-20b98a726cdf,3,Approved,1.21690688962802,False,False,False,False,"Williamson, Mendez and Morgan",Low,2025-04
699,2025-04-08,24,205462,Invoice,UPI,dd8b4af1-b362-442f-8835-fcc55a0c6c79,9,Approved,0.6548054965451483,False,False,False,False,Cherry Ltd,Low,2025-04
700,2025-04-09,66,191950,Payment,UPI,660e50db-9b63-4831-a068-3e34a167a10a,39,Approved,0.4951839164657955,False,False,False,False,Moore-Fitzgerald,Low,2025-04
701,2025-05-17,57,241495,Invoice,RTGS,d4adb16d-b3fb-4b59-a1a4-7ea79030826f,10,Approved,1.08047485674344,False,False,False,False,"Fox, Soto and Robertson",Medium,2025-05
702,2025-03-10,69,152878,Payment,RTGS,73a15345-9107-4a5e-8695-20598c55aa95,43,Pending,0.0336138767336706,False,True,False,True,Bryant-Williams,Low,2025-03
703,2025-02-13,23,193868,Payment,RTGS,8037f74a-708b-47f8-a10d-32b0797bbb17,46,Approved,0.5178418642597711,False,False,False,False,Adams-Patel,Medium,2025-02
704,2025-07-28,93,98078,Payment,RTGS,91158c44-c4aa-47ef-99b8-1c5d286f264b,18,Approved,-0.6137560602370613,False,False,False,False,Parker-Singh,Low,2025-07
705,2025-07-29,96,194651,Payment,UPI,2a7f3168-0c49-4938-b5ee-84f91842ef3f,3,Pending,0.5270916938336413,False,True,False,True,"Wilson, Garza and Miller",Low,2025-07
706,2025-06-10,43,176103,Payment,UPI,5f69a482-7828-44c0-a590-e898128d2d16,4,Approved,0.3079782341450803,False,False,False,False,Stephenson-Collier,Low,2025-06
707,2025-09-26,83,64807,Payment,RTGS,3c6225be-2e25-4272-9e90-724ecae25a56,35,Pending,-1.0067970305464269,False,True,False,True,Mcmahon Group,High,2025-09
708,2025-02-06,84,220189,Payment,UPI,40ff0fc9-968e-498b-9bdc-83db2379724e,11,Approved,0.8287802604460236,False,False,False,False,Clark-Romero,Low,2025-02
709,2025-10-08,3,280848,Payment,UPI,15fd4fbb-22d1-4784-ad73-836905c4efeb,14,Approved,1.5453644394005426,False,False,False,False,"Hale, Rush and Smith",Low,2025-10
710,2024-12-26,73,137886,Payment,UPI,016a03f4-85dd-47a0-8ce6-c452d53f76f1,47,Approved,-0.1434914169718989,False,False,False,False,"Mathews, Gutierrez and Miller",Low,2024-12
711,2025-10-22,87,199840,Payment,RTGS,272b5a3f-ed44-48ee-882d-87e05d589807,45,Approved,0.5883910114055596,False,False,False,False,Owens Group,Low,2025-10
712,2025-04-24,25,71253,Payment,NEFT,af8b97df-ca76-4f41-9651-9a3ecaace44f,46,Approved,-0.9306483697122416,False,False,False,False,"Lewis, Cook and Johnson",Medium,2025-04
713,2025-01-04,41,104352,Payment,UPI,ecb92687-7cb6-4529-bcbf-3a6da86bd655,48,Approved,-0.5396392904459232,False,False,False,False,"Ellison, Kim and Reyes",Medium,2025-01
714,2025-10-10,99,43346,Invoice,NEFT,fe0f266e-a5bb-4569-b5be-5586c7f92397,21,Pending,-1.2603226914465888,False,True,False,True,Wheeler Inc,Medium,2025-10
715,2025-05-05,7,133447,Payment,RTGS,a50fa99b-5307-4eb5-8b12-5c6d1fa797be,12,Approved,-0.1959307445305317,False,False,False,False,Ferguson LLC,Low,2025-05
716,2025-11-04,82,191098,Payment,UPI,30f2e67f-12ef-4ed7-af16-9ff21b8ad8e3,26,Pending,0.4851189678107031,False,True,False,True,"Baker, White and Brown",High,2025-11
717,2025-04-28,57,84211,Invoice,UPI,76e2ccbb-73b2-42de-86d1-776aac6e9a56,47,Approved,-0.7775713689227026,False,False,False,False,"Fox, Soto and Robertson",Medium,2025-04
718,2025-03-07,76,232203,Invoice,RTGS,ae07055b-1c6a-42d2-baeb-0eec87233e26,2,Approved,0.9707054871388406,False,False,False,False,"Gordon, Hawkins and Schaefer",Low,2025-03
719,2025-12-10,27,140758,Invoice,UPI,ac3b3de9-17a2-4ed8-a546-840436e756e7,47,Approved,-0.109563561881024,False,False,False,False,Mcdonald LLC,Low,2025-12
720,2025-12-01,63,159599,Payment,NEFT,43e5407b-3e7e-4ffc-a6f8-038d7bca2d82,43,Pending,0.113011200572727,False,True,False,True,"Williams, Smith and Hardy",Medium,2025-12
721,2025-08-07,81,25855,Payment,NEFT,7af83a87-9fbb-4bac-b050-0b8d0da1ff64,8,Pending,-1.466949471876426,False,True,False,True,"Parker, Pope and Dominguez",Low,2025-08
722,2025-01-29,80,57003,Payment,RTGS,04187a91-d0f5-40c5-8811-b0f0fa1c8937,29,Approved,-1.0989881799646677,False,False,False,False,Barker and Sons,Medium,2025-01
723,2025-09-22,30,290071,Payment,RTGS,6bf86407-e06f-4bf9-8c50-4a9cb0c0208d,7,Approved,1.6543186899239195,False,False,False,False,Owens LLC,High,2025-09
724,2025-11-24,37,222282,Invoice,UPI,c8c9021b-20c3-4d02-8067-dd9ec91032f6,46,Approved,0.8535055392430992,False,False,False,False,"Miller, Robinson and Curtis",Medium,2025-11
725,2025-05-06,77,58311,Invoice,UPI,b50a6f97-6cb0-400d-8a0f-2b24312f29ce,29,Approved,-1.0835363573814976,False,False,False,False,Franco-Singleton,Low,2025-05
726,2025-09-27,70,9926,Payment,RTGS,d6869284-0fa8-4a97-b411-0350b0079268,22,Approved,-1.6551238464385936,False,False,False,False,Gaines-Marshall,Low,2025-09
727,2025-09-03,18,175948,Payment,RTGS,e4f41018-7755-49ec-aa82-2c132a7000e6,45,Approved,0.3061471695423347,False,False,False,False,"Gonzalez, Maynard and Pham",Medium,2025-09
728,2025-01-08,34,262450,Payment,RTGS,736f51ed-c001-45e5-97f1-70a99b9bf1f8,29,Approved,1.3280229777146386,False,False,False,False,"Yu, Nelson and Martinez",High,2025-01
729,2025-02-28,52,262971,Invoice,NEFT,e4529cfc-565d-411e-bb8b-3860a8a05dd4,39,Approved,1.3341777174438678,False,False,False,False,Williams PLC,Medium,2025-02
730,2025-07-28,38,232909,Payment,UPI,481d37ac-2bac-43f5-b58c-57c2207c7f51,15,Pending,0.9790456910713468,False,True,False,True,"Mason, Hopkins and May",Low,2025-07
731,2025-04-21,9,219303,Payment,RTGS,9c2fad36-f597-4972-9eb8-40ff2f60e598,18,Approved,0.8183136589103289,False,False,False,False,Howell Inc,Low,2025-04
732,2025-09-01,87,159237,Invoice,NEFT,f38cf018-cf6a-4f94-a79c-18f509fff0b7,22,Approved,0.1087347787263145,False,False,False,False,Owens Group,Low,2025-09
733,2025-07-29,93,49331,Payment,NEFT,c61a45b1-86b2-4737-a057-4cb757f91833,42,Approved,-1.18961997114057,False,False,False,False,Parker-Singh,Low,2025-07
734,2025-04-01,95,80910,Payment,UPI,9a2eebe8-5c25-4237-b534-7932a37527b0,42,Approved,-0.8165671383011768,False,False,False,False,Fox-Turner,High,2025-04
735,2025-10-19,35,212288,Invoice,NEFT,f7b795f0-6de5-4127-93d1-af394a3de123,31,Approved,0.7354432189860646,False,False,False,False,Collins-Salazar,Low,2025-10
736,2025-03-20,53,267431,Payment,UPI,3c496da2-8f80-4cb7-a9e7-91aa903e7623,10,Approved,1.3868651247228725,False,False,False,False,"Lambert, Schwartz and Newman",Medium,2025-03
737,2025-11-15,60,103064,Payment,RTGS,86f23b97-0585-4064-8d0e-c7b262a78051,39,Pending,-0.554854846628739,False,True,False,True,Thompson PLC,Low,2025-11
738,2025-01-13,88,138248,Invoice,UPI,1654e5d0-4fc7-47df-acd1-bc92ba23a23f,21,Approved,-0.1392149951254864,False,False,False,False,Moon and Sons,Low,2025-01
739,2025-10-06,26,180982,Payment,UPI,e38d3172-3399-4942-abc6-2bff35217cfc,17,Pending,0.3656154225115073,False,True,False,True,Brown-Salas,Low,2025-10
740,2025-10-03,92,274279,Invoice,UPI,8a4c2760-7a61-4212-bbe4-45cdb7bc0f8f,28,Approved,1.4677627402041786,False,False,False,False,Jackson Group,Low,2025-10
741,2025-03-04,71,231921,Payment,UPI,731ffb9b-6f3f-401a-aad2-64c188ccb296,26,Approved,0.9673741308938452,False,False,False,False,Jones Ltd,Medium,2025-03
742,2025-06-14,50,51250,Invoice,NEFT,b15fe853-b4d7-4475-b72d-e8bb2b621c37,3,Approved,-1.1669502100265767,False,False,False,False,Hoffman Group,High,2025-06
743,2025-06-05,27,20216,Payment,RTGS,a5ec44c9-730a-4a1d-b3a9-6a8c40c14d63,49,Approved,-1.5335647834563155,False,False,False,False,Mcdonald LLC,Low,2025-06
